sid;owner_name;owner_passportNum;owner_TIN(SSN);owner_email;owner_phone;property_type;property_area(square feet);property_location;property_distanceFromCenter (miles);property_numberBedrooms;property_numberBathrooms;property_pnumParking;property_centralHeating;property_airconditioned;property_basement;property_loft;property_sunExposure;property_requested_sale_rent_price;property_sale_rent_price (USD);commission(%);contract_duration(months);property_dateAnnounceRequest;property_dateofSale;type_business;store_ID;store_name;store_location;store_phonenumber;store_emailAddress
415;Evie BRYSON;711111525;111-11-0414;EvieBRYSON2155@gmail.com;907-488-1833;house;2097;560 E Street, Anchorage, AK, 99501;44;3;4;3;Y;Y;Y;N;W;228000;221360;5;NA;20/01/2001;19/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
416;Piper HAMPSON;711111526;111-11-0415;PiperHAMPSON2155@yahoo.com;907-488-1834;house;1340;561 E Street, Anchorage, AK, 99501;55;3;2;2;Y;Y;Y;N;N;181134;173119;5;NA;20/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
417;Peyton MACALLISTER;711111527;111-11-0416;PeytonMACALLISTER2155@hotmail.com;907-488-1835;house;1400;562 E Street, Anchorage, AK, 99501;15;3;2;2;Y;Y;Y;N;N;149500;144854;5;NA;20/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
418;Addison MCCUSKER;711111528;111-11-0417;AddisonMCCUSKER2155@gmail.com;907-488-1836;house;2624;563 E Street, Anchorage, AK, 99501;33;4;4;3;Y;N;Y;Y;S;239000;233737;5;NA;20/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
419;Kaia DAWSON;711111529;111-11-0418;KaiaDAWSON2155@yahoo.com;907-488-1837;house;1134;564 E Street, Anchorage, AK, 99501;47;3;3;1;Y;N;Y;Y;S;126000;118260;5;NA;20/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
420;Layla HAWTHORNE;711111530;111-11-0419;LaylaHAWTHORNE2155@hotmail.com;907-488-1838;house;1056;565 E Street, Anchorage, AK, 99501;40;3;2;1;Y;Y;Y;N;E;142000;138141;5;NA;20/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
421;Hannah CULLEN;711111531;111-11-0420;HannahCULLEN2155@gmail.com;907-488-1839;house;1344;566 E Street, Anchorage, AK, 99501;22;2;4;4;Y;Y;Y;N;W;206300;203688;5;NA;20/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
422;Amelia DEWAR;711111532;111-11-0421;AmeliaDEWAR2155@hotmail.com;907-488-1840;house;1602;567 E Street, Anchorage, AK, 99501;18;3;3;2;Y;Y;Y;N;N;215000;210971;5;NA;20/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
423;Rose DILLON;711111533;111-11-0422;RoseDILLON2155@yahoo.com;907-488-1841;house;988;568 E Street, Anchorage, AK, 99501;44;2;1;2;Y;Y;Y;Y;E;113000;107225;5;NA;20/01/2001;03/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
424;Kaia MCCREADY;711111534;111-11-0423;KaiaMCCREADY2155@gmail.com;907-488-1842;house;2630;569 E Street, Anchorage, AK, 99501;53;4;4;3;Y;Y;Y;Y;W;315000;313300;5;NA;20/01/2001;03/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
425;Kaia TRAYNOR;711111535;111-11-0424;KaiaTRAYNOR2155@gmail.com;907-488-1843;house;1196;570 E Street, Anchorage, AK, 99501;49;2;2;1;Y;Y;Y;N;N;139000;131409;5;NA;20/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
426;Hannah LAWRENCE;711111536;111-11-0425;HannahLAWRENCE2155@yahoo.com;907-488-1844;house;1389;571 E Street, Anchorage, AK, 99501;3;3;2;1;Y;Y;Y;N;N;135000;130530;5;NA;20/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
427;Isla GRAY;711111537;111-11-0426;IslaGRAY2155@hotmail.com;907-488-1845;house;1644;572 E Street, Anchorage, AK, 99501;62;2;4;2;Y;Y;Y;N;S;275000;268096;5;NA;20/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
428;Sofia SMALL;711111538;111-11-0427;SofiaSMALL2155@yahoo.com;907-488-1846;house;907;573 E Street, Anchorage, AK, 99501;66;3;1;1;Y;Y;Y;Y;S;109008;106075;5;NA;20/01/2001;03/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
429;Zoey ROWAN;711111539;111-11-0428;ZoeyROWAN2155@yahoo.com;907-488-1847;house;1208;574 E Street, Anchorage, AK, 99501;67;2;3;2;Y;Y;Y;Y;E;195400;193235;5;NA;22/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
430;Ariana HARRISON;711111540;111-11-0429;ArianaHARRISON2155@hotmail.com;907-488-1848;house;1412;575 E Street, Anchorage, AK, 99501;1;3;3;2;Y;Y;Y;N;W;175000;167699;5;NA;22/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
431;Isla AITKEN;711111541;111-11-0430;IslaAITKEN2155@yahoo.com;907-488-1849;house;987;576 E Street, Anchorage, AK, 99501;63;2;2;1;Y;Y;Y;N;N;85400;83470;5;NA;22/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
432;Sienna NICHOLAS;711111542;111-11-0431;SiennaNICHOLAS2155@hotmail.com;907-488-1850;house;1198;577 E Street, Anchorage, AK, 99501;9;4;1;0;Y;Y;Y;N;E;79900;79125;5;NA;22/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
433;Lucy CAIRNIE;711111543;111-11-0432;LucyCAIRNIE2155@gmail.com;907-488-1851;house;1365;578 E Street, Anchorage, AK, 99501;37;2;3;2;Y;Y;Y;Y;W;122500;112747;5;NA;22/01/2001;31/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
434;Sienna MCKENNA;711111544;111-11-0433;SiennaMCKENNA2155@gmail.com;907-488-1852;house;1604;579 E Street, Anchorage, AK, 99501;54;3;3;2;Y;Y;Y;Y;N;181000;177903;5;NA;22/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
435;Frankie GREGORY;711111545;111-11-0434;FrankieGREGORY2155@gmail.com;907-488-1853;house;630;580 E Street, Anchorage, AK, 99501;10;1;2;0;Y;Y;Y;N;N;81000;79393;5;NA;22/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
436;Hannah GILLON;711111546;111-11-0435;HannahGILLON2155@gmail.com;907-488-1854;house;1661;581 E Street, Anchorage, AK, 99501;43;3;4;2;Y;Y;Y;N;S;212000;211645;5;NA;22/01/2001;24/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
437;Mia KNIGHT;711111547;111-11-0436;MiaKNIGHT2155@yahoo.com;907-488-1855;house;1118;582 E Street, Anchorage, AK, 99501;51;2;1;2;Y;Y;Y;N;S;116000;112906;5;NA;22/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
438;Emily PRIMROSE;711111548;111-11-0437;EmilyPRIMROSE2155@hotmail.com;907-488-1856;house;904;583 E Street, Anchorage, AK, 99501;20;2;1;1;Y;Y;Y;Y;E;119000;115141;5;NA;22/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
439;Ivy GREIG;711111549;111-11-0438;IvyGREIG2155@yahoo.com;907-488-1857;house;694;584 E Street, Anchorage, AK, 99501;8;2;1;1;Y;N;Y;Y;W;90350;86243;5;NA;22/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
440;Elizabeth STONE;711111550;111-11-0439;ElizabethSTONE2155@gmail.com;907-488-1858;house;1196;585 E Street, Anchorage, AK, 99501;38;3;1;2;Y;Y;Y;N;N;110000;100742;5;NA;22/01/2001;24/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
441;Lilly RUTHERFORD;711111551;111-11-0440;LillyRUTHERFORD2155@gmail.com;907-488-1859;house;2402;586 E Street, Anchorage, AK, 99501;5;2;3;3;Y;Y;Y;N;E;555000;551130;5;NA;22/01/2001;20/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
442;Harriet SPALDING;711111552;111-11-0441;HarrietSPALDING2155@yahoo.com;907-488-1860;house;1440;587 E Street, Anchorage, AK, 99501;32;4;2;0;Y;N;Y;N;W;118000;109712;5;NA;22/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
443;Lilly WAITE;711111553;111-11-0442;LillyWAITE2155@hotmail.com;907-488-1861;house;1573;588 E Street, Anchorage, AK, 99501;24;3;2;2;Y;Y;Y;Y;N;162900;162419;5;NA;22/01/2001;15/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
444;Kaia NGUYEN;711111554;111-11-0443;KaiaNGUYEN2155@gmail.com;907-488-1862;house;1258;589 E Street, Anchorage, AK, 99501;12;2;2;3;Y;Y;Y;Y;N;172500;166043;5;NA;23/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
445;Indie TAIT;711111555;111-11-0444;IndieTAIT2155@gmail.com;907-488-1863;house;1908;590 E Street, Anchorage, AK, 99501;48;4;4;2;Y;Y;Y;N;S;210000;204403;5;NA;23/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
446;Lilly BUTLER;711111556;111-11-0445;LillyBUTLER2155@hotmail.com;907-488-1864;house;1689;591 E Street, Anchorage, AK, 99501;25;3;1;2;Y;Y;Y;N;S;127500;117991;5;NA;23/01/2001;27/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
447;Elsie BARROWMAN;711111557;111-11-0446;ElsieBARROWMAN2155@gmail.com;907-488-1865;house;1888;592 E Street, Anchorage, AK, 99501;57;2;3;2;Y;Y;Y;N;E;190000;186659;5;NA;23/01/2001;31/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
448;Ayla GILCHRIST;711111558;111-11-0447;AylaGILCHRIST2155@hotmail.com;907-488-1866;house;1886;593 E Street, Anchorage, AK, 99501;44;4;3;2;Y;Y;Y;Y;W;199900;193816;5;NA;23/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
449;Eliza MACISAAC;711111559;111-11-0448;ElizaMACISAAC2155@yahoo.com;907-488-1867;house;1376;594 E Street, Anchorage, AK, 99501;10;3;2;1;Y;Y;Y;Y;N;119500;114129;5;NA;23/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
450;Evelyn PARSONS;711111560;111-11-0449;EvelynPARSONS2155@yahoo.com;907-488-1868;house;1183;595 E Street, Anchorage, AK, 99501;1;2;2;1;Y;Y;Y;N;E;120000;119269;5;NA;23/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
451;Emily MCWILLIAMS;711111561;111-11-0450;EmilyMCWILLIAMS2155@yahoo.com;907-488-1869;house;813;596 E Street, Anchorage, AK, 99501;58;2;1;1;Y;Y;Y;N;W;110000;109275;5;NA;23/01/2001;31/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
452;Nina HOGAN;711111562;111-11-0451;NinaHOGAN2155@gmail.com;907-488-1870;house;1533;597 E Street, Anchorage, AK, 99501;67;2;3;2;Y;Y;Y;N;N;280000;273544;5;NA;23/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
453;Maia FITZGERALD;711111563;111-11-0452;MaiaFITZGERALD2155@yahoo.com;907-488-1871;house;1756;598 E Street, Anchorage, AK, 99501;63;3;4;2;Y;Y;Y;Y;N;204000;203763;5;NA;23/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
454;Jessica STEVEN;711111564;111-11-0453;JessicaSTEVEN2155@yahoo.com;907-488-1872;house;1590;599 E Street, Anchorage, AK, 99501;61;3;3;2;Y;Y;Y;Y;S;210000;201582;5;NA;23/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
455;Eden URE;711111565;111-11-0454;EdenURE2155@hotmail.com;907-488-1873;house;1728;600 E Street, Anchorage, AK, 99501;54;4;4;2;Y;Y;Y;N;S;188000;187110;5;NA;23/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
456;Ava COULL;711111566;111-11-0455;AvaCOULL2155@yahoo.com;907-488-1874;house;1242;601 E Street, Anchorage, AK, 99501;57;3;2;2;Y;Y;Y;N;E;175500;171109;5;NA;23/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
457;Daisy DEAN;711111567;111-11-0456;DaisyDEAN2155@hotmail.com;907-488-1875;house;1344;602 E Street, Anchorage, AK, 99501;1;4;1;3;Y;N;Y;N;W;98000;91086;5;NA;23/01/2001;14/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
458;Heidi MCLEAN;711111568;111-11-0457;HeidiMCLEAN2155@gmail.com;907-488-1876;house;1663;603 E Street, Anchorage, AK, 99501;48;2;2;2;Y;Y;Y;Y;N;256000;246839;5;NA;23/01/2001;15/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
459;Sofia KNIGHT;711111569;111-11-0458;SofiaKNIGHT2155@hotmail.com;907-488-1877;house;1666;604 E Street, Anchorage, AK, 99501;65;3;1;1;Y;Y;Y;Y;E;161000;155527;5;NA;24/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
460;Georgia BLAKE;711111570;111-11-0459;GeorgiaBLAKE2155@yahoo.com;907-488-1878;house;1203;605 E Street, Anchorage, AK, 99501;41;3;2;1;Y;Y;Y;N;W;110000;100273;5;NA;24/01/2001;07/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
461;Jessica BISSET;711111571;111-11-0460;JessicaBISSET2155@hotmail.com;907-488-1879;house;1935;606 E Street, Anchorage, AK, 99501;58;3;4;2;Y;Y;Y;N;N;263435;259585;5;NA;24/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
462;Mia ILLINGWORTH;711111572;111-11-0461;MiaILLINGWORTH2155@hotmail.com;907-488-1880;house;1135;607 E Street, Anchorage, AK, 99501;41;3;2;2;Y;Y;Y;N;N;155000;153025;5;NA;24/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
463;Sadie KENT;711111573;111-11-0462;SadieKENT2155@yahoo.com;907-488-1881;house;864;608 E Street, Anchorage, AK, 99501;50;3;1;1;Y;Y;Y;Y;S;62383;55035;5;NA;24/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
464;Emily DENHAM;711111574;111-11-0463;EmilyDENHAM2155@yahoo.com;907-488-1882;house;1660;609 E Street, Anchorage, AK, 99501;43;3;2;1;Y;Y;Y;Y;S;188700;186263;5;NA;24/01/2001;15/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
465;Kaia GAIR;711111575;111-11-0464;KaiaGAIR2155@hotmail.com;907-488-1883;house;1040;610 E Street, Anchorage, AK, 99501;51;3;2;0;Y;Y;Y;N;E;124000;117793;5;NA;24/01/2001;23/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
466;Kiara DYER;711111576;111-11-0465;KiaraDYER2155@hotmail.com;907-488-1884;house;1414;611 E Street, Anchorage, AK, 99501;7;2;2;2;Y;Y;Y;N;W;178740;171799;5;NA;24/01/2001;24/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
467;Aurora ARSHAD;711111577;111-11-0466;AuroraARSHAD2155@hotmail.com;907-488-1885;house;1277;612 E Street, Anchorage, AK, 99501;14;2;2;2;Y;Y;Y;N;N;167000;160555;5;NA;24/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
468;Layla MYERS;711111578;111-11-0467;LaylaMYERS2155@hotmail.com;907-488-1886;house;1644;613 E Street, Anchorage, AK, 99501;51;3;2;1;Y;Y;Y;Y;E;146500;142305;5;NA;24/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
469;Kiara TOSH;711111579;111-11-0468;KiaraTOSH2155@gmail.com;907-488-1887;house;1634;614 E Street, Anchorage, AK, 99501;48;3;2;3;Y;Y;Y;Y;W;250000;242554;5;NA;24/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
470;Daisy JOHNSON;711111580;111-11-0469;DaisyJOHNSON2155@yahoo.com;907-488-1888;house;1710;615 E Street, Anchorage, AK, 99501;6;3;3;2;Y;Y;Y;N;N;187000;182084;5;NA;24/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
471;Jessica WILLIS;711111581;111-11-0470;JessicaWILLIS2155@gmail.com;907-488-1889;house;1502;616 E Street, Anchorage, AK, 99501;56;1;3;2;Y;Y;Y;N;N;212000;211135;5;NA;24/01/2001;19/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
472;Sofia RUTHVEN;711111582;111-11-0471;SofiaRUTHVEN2155@gmail.com;907-488-1890;house;1969;617 E Street, Anchorage, AK, 99501;29;3;3;2;Y;Y;Y;N;S;190000;186743;5;NA;24/01/2001;20/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
473;Athena BALDWIN;711111583;111-11-0472;AthenaBALDWIN2155@hotmail.com;907-488-1891;house;1072;618 E Street, Anchorage, AK, 99501;16;2;2;2;Y;Y;Y;Y;S;148000;146460;5;NA;24/01/2001;19/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
474;Harriet LAWSON;711111584;111-11-0473;HarrietLAWSON2155@gmail.com;907-488-1892;house;1976;619 E Street, Anchorage, AK, 99501;30;2;3;3;Y;Y;Y;Y;E;440000;437483;5;NA;25/01/2001;19/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
475;Luna EDMONDS;711111585;111-11-0474;LunaEDMONDS2155@hotmail.com;907-488-1893;house;1652;620 E Street, Anchorage, AK, 99501;61;2;3;2;Y;Y;Y;N;W;251000;247939;5;NA;25/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
476;Frankie RAHMAN;711111586;111-11-0475;FrankieRAHMAN2155@hotmail.com;907-488-1894;house;970;621 E Street, Anchorage, AK, 99501;1;2;2;2;Y;Y;Y;N;N;132500;130911;5;NA;25/01/2001;17/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
477;Alexis NEVILLE;711111587;111-11-0476;AlexisNEVILLE2155@yahoo.com;907-488-1895;house;1493;622 E Street, Anchorage, AK, 99501;20;3;3;2;Y;Y;Y;N;E;208900;208489;5;NA;25/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
478;Madison BEGG;711111588;111-11-0477;MadisonBEGG2155@yahoo.com;907-488-1896;house;2643;623 E Street, Anchorage, AK, 99501;6;3;3;3;Y;Y;Y;Y;W;380000;370268;5;NA;25/01/2001;23/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
479;Eden CRAIGIE;711111589;111-11-0478;EdenCRAIGIE2155@hotmail.com;907-488-1897;house;1718;624 E Street, Anchorage, AK, 99501;13;3;3;3;Y;Y;Y;Y;N;297000;288557;5;NA;25/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
480;Emily SCHOFIELD;711111590;111-11-0479;EmilySCHOFIELD2155@gmail.com;907-488-1898;house;1131;625 E Street, Anchorage, AK, 99501;13;2;1;2;Y;Y;Y;N;N;89471;89297;5;NA;25/01/2001;14/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
481;Heidi MCCARTHY;711111591;111-11-0480;HeidiMCCARTHY2155@gmail.com;907-488-1899;house;1850;626 E Street, Anchorage, AK, 99501;43;3;3;3;Y;Y;Y;N;S;326000;320562;5;NA;25/01/2001;27/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
482;Poppy MONTEITH;711111592;111-11-0481;PoppyMONTEITH2155@hotmail.com;907-488-1900;house;1792;627 E Street, Anchorage, AK, 99501;37;2;3;3;Y;Y;Y;N;S;374000;368466;5;NA;25/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
483;Mia MCHARDY;711111593;111-11-0482;MiaMCHARDY2155@hotmail.com;907-488-1901;house;1826;628 E Street, Anchorage, AK, 99501;63;4;3;1;Y;Y;Y;Y;E;155000;145122;5;NA;25/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
484;Mackenzie MCCRINDLE;711111594;111-11-0483;MackenzieMCCRINDLE2155@hotmail.com;907-488-1902;house;1216;629 E Street, Anchorage, AK, 99501;27;2;3;2;Y;Y;Y;Y;W;164000;159008;5;NA;25/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
485;Sofia ROBERTS;711111595;111-11-0484;SofiaROBERTS2155@hotmail.com;907-488-1903;house;999;630 E Street, Anchorage, AK, 99501;62;3;2;1;Y;Y;Y;N;N;132500;129950;5;NA;25/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
486;Lilly BLAKE;711111596;111-11-0485;LillyBLAKE2155@gmail.com;907-488-1904;house;1113;631 E Street, Anchorage, AK, 99501;53;3;1;1;Y;Y;Y;N;E;147000;140658;5;NA;25/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
487;Hazel AIRD;711111597;111-11-0486;HazelAIRD2155@hotmail.com;907-488-1905;house;1073;632 E Street, Anchorage, AK, 99501;56;3;3;2;Y;Y;Y;N;W;156000;148073;5;NA;25/01/2001;24/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
488;Matilda WANG;711111598;111-11-0487;MatildaWANG2155@yahoo.com;907-488-1906;house;1484;633 E Street, Anchorage, AK, 99501;58;3;2;2;Y;Y;Y;Y;N;175000;165728;5;NA;25/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
489;Isabella MACALLISTER;711111599;111-11-0488;IsabellaMACALLISTER2155@yahoo.com;907-488-1907;house;2414;634 E Street, Anchorage, AK, 99501;67;3;2;2;Y;N;Y;Y;N;160000;155890;5;NA;26/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
490;Penelope MILES;711111600;111-11-0489;PenelopeMILES2155@hotmail.com;907-488-1908;house;630;635 E Street, Anchorage, AK, 99501;39;1;2;1;Y;Y;Y;N;S;86000;84198;5;NA;26/01/2001;14/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
491;Billie MUIR;711111601;111-11-0490;BillieMUIR2155@hotmail.com;907-488-1909;house;1304;636 E Street, Anchorage, AK, 99501;42;3;2;1;Y;Y;Y;N;S;115000;106639;5;NA;26/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
492;Ellie DUFFIN;711111602;111-11-0491;EllieDUFFIN2155@yahoo.com;907-488-1910;house;1578;637 E Street, Anchorage, AK, 99501;25;3;2;1;Y;Y;Y;N;E;133000;126163;5;NA;26/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
493;Ivy MCNAMARA;711111603;111-11-0492;IvyMCNAMARA2155@hotmail.com;907-488-1911;house;1456;638 E Street, Anchorage, AK, 99501;48;3;3;2;Y;Y;Y;Y;W;172785;162837;5;NA;26/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
494;Freya GOODWIN;711111604;111-11-0493;FreyaGOODWIN2155@hotmail.com;907-488-1912;house;1269;639 E Street, Anchorage, AK, 99501;4;3;2;1;Y;Y;Y;Y;N;155000;146119;5;NA;26/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
